"361","35","2024-02-05 10:29:31","38","127"
"362","48","2024-02-05 10:48:07","19","127"
"363","47","2024-02-05 10:48:45","3","127"
"364","47","2024-02-05 10:49:55","5","127"
"365","48","2024-02-05 10:50:19","20","127"
"366","48","2024-02-05 10:51:08","20","127"
"367","47","2024-02-05 10:56:05","5","127"
"368","46","2024-02-05 11:07:05","26","127"
"369","46","2024-02-05 11:07:28","26","127"
"370","46","2024-02-05 11:15:11","27","127"
"371","46","2024-02-05 11:20:28","27","127"
"372","46","2024-02-05 11:30:34","27","127"
"373","46","2024-02-05 11:33:40","27","127"
"374","46","2024-02-05 11:41:42","27","127"
"375","46","2024-02-05 11:44:20","27","127"
"376","46","2024-02-05 11:52:26","27","127"
"377","46","2024-02-05 11:56:21","27","127"
"378","46","2024-02-05 11:58:39","27","127"
"379","46","2024-02-05 12:09:53","27","127"
"380","46","2024-02-05 12:13:22","27","127"
"381","48","2024-02-05 12:15:53","20","127"
"382","46","2024-02-05 12:22:29","27","127"
"383","46","2024-02-05 12:22:30","27","127"
"384","46","2024-02-05 12:22:45","27","127"
"385","48","2024-02-05 12:22:47","21","127"
"386","48","2024-02-05 12:22:48","21","127"
"387","46","2024-02-05 12:22:54","27","127"
"388","49","2024-02-05 13:16:51","1","127"
"389","46","2024-02-05 14:45:41","27","127"
"390","46","2024-02-05 14:48:20","28","127"
"391","46","2024-02-05 14:48:22","28","127"
"392","46","2024-02-05 14:59:44","28","127"
"393","46","2024-02-05 14:59:56","28","127"
"394","46","2024-02-05 14:59:59","28","127"
"395","48","2024-02-05 15:28:35","21","127"
"396","48","2024-02-05 15:29:26","22","127"
"397","48","2024-02-05 15:29:26","22","127"
"398","46","2024-02-05 15:43:33","28","127"
"399","46","2024-02-05 15:43:48","28","127"
"400","46","2024-02-05 15:43:55","28","127"
"401","46","2024-02-05 15:46:21","28","127"
"402","46","2024-02-05 15:47:57","28","127"
"403","46","2024-02-05 15:48:12","28","127"
"404","46","2024-02-05 15:49:47","28","127"
"405","46","2024-02-05 15:51:12","28","127"
"406","46","2024-02-05 15:52:37","28","127"
"407","46","2024-02-05 15:52:39","28","127"
"408","46","2024-02-05 15:54:58","28","127"
"409","46","2024-02-05 16:00:30","28","127"
"410","46","2024-02-05 16:00:43","28","127"
"411","46","2024-02-05 16:02:20","28","127"
"412","46","2024-02-05 16:03:23","29","127"
"413","46","2024-02-05 16:05:18","29","127"
"414","46","2024-02-05 16:05:19","29","127"
"415","46","2024-02-05 16:05:20","29","127"
"416","46","2024-02-05 16:18:38","29","127"
"417","46","2024-02-05 16:18:39","29","127"
"418","46","2024-02-05 16:18:44","29","127"
"419","46","2024-02-05 16:19:58","29","127"
"420","50","2024-02-05 16:49:12","1","127"
"421","35","2024-02-05 16:49:28","40","127"
"422","50","2024-02-05 17:03:58","1","127"
"423","46","2024-02-05 17:21:21","29","127"
"424","43","2024-02-05 17:58:04","14","127"
"425","44","2024-02-05 17:58:27","10","127"
"426","44","2024-02-05 17:58:48","10","127"
"427","44","2024-02-05 17:58:59","10","127"
"428","44","2024-02-05 17:59:57","10","127"
"429","43","2024-02-05 18:01:52","17","127"
"430","44","2024-02-05 18:07:18","13","127"
"431","44","2024-02-05 18:08:37","14","127"
"432","44","2024-02-05 18:11:24","15","127"
"433","44","2024-02-05 18:12:05","16","127"
"434","46","2024-02-05 18:14:37","30","127"
"435","46","2024-02-05 18:17:10","30","127"
"436","46","2024-02-05 18:17:14","30","127"
"437","46","2024-02-05 18:17:19","30","127"
"438","46","2024-02-05 18:18:25","30","127"
"439","46","2024-02-05 18:38:34","30","127"
"440","46","2024-02-05 18:38:36","30","127"
"441","46","2024-02-05 18:41:35","30","127"
"442","46","2024-02-05 18:41:40","30","127"
"443","46","2024-02-05 18:41:45","30","127"
"444","46","2024-02-05 18:42:54","30","127"
"445","46","2024-02-05 18:42:56","30","127"
"446","46","2024-02-05 18:42:57","30","127"
"447","46","2024-02-05 18:43:03","30","127"
"448","46","2024-02-05 18:58:46","31","127"
"449","44","2024-02-05 19:09:35","17","127"
"450","44","2024-02-05 19:10:41","18","127"
"451","44","2024-02-05 19:17:48","18","127"
"452","44","2024-02-05 19:17:49","18","127"
"453","35","2024-02-05 19:18:10","41","127"
"454","44","2024-02-05 19:18:40","19","127"
"455","44","2024-02-05 19:20:58","20","127"
"456","44","2024-02-05 19:28:57","25","127"
"457","35","2024-02-05 19:35:43","42","127"
"458","35","2024-02-05 19:35:59","42","127"
"459","46","2024-02-05 19:36:50","31","127"
"460","35","2024-02-05 19:40:55","42","127"
"461","35","2024-02-05 19:45:54","42","127"
"462","35","2024-02-05 19:46:02","42","127"
"463","41","2024-02-05 19:46:02","32","127"
"464","41","2024-02-05 19:46:40","33","127"
"465","46","2024-02-05 19:50:09","32","127"
"466","46","2024-02-05 19:50:10","32","127"
"467","46","2024-02-05 19:50:18","32","127"
"468","46","2024-02-05 19:50:37","32","127"
"469","46","2024-02-05 20:03:33","32","127"
"470","46","2024-02-05 20:10:03","32","127"
"471","46","2024-02-05 20:10:03","32","127"
"472","46","2024-02-05 20:10:04","32","127"
"473","46","2024-02-05 20:10:09","32","127"
"474","46","2024-02-05 20:14:17","32","127"
